brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
108344.0,for_sale,85000.0,,,0.6,945880.0,Arlington,Washington,98223.0,,
22611.0,for_sale,875000.0,3.0,2.0,0.14,1785158.0,Kapolei,Hawaii,96707.0,960.0,1973-07-01
43660.0,for_sale,433600.0,3.0,2.0,0.35,418502.0,Paradise,California,95969.0,1480.0,1998-01-16
109939.0,for_sale,465000.0,3.0,2.0,0.35,250771.0,Bonney Lake,Washington,98391.0,1554.0,2017-04-13
59113.0,for_sale,405000.0,2.0,2.0,,878136.0,Seaview,Washington,98644.0,1186.0,2008-08-29
21583.0,for_sale,199000.0,,,0.24,1900891.0,Captain Cook,Hawaii,96704.0,,
61398.0,for_sale,779000.0,3.0,3.0,0.35,171660.0,Atascadero,California,93422.0,1978.0,2006-07-19
57595.0,ready_to_build,1659950.0,5.0,,,1700439.0,Bothell,Washington,98012.0,3060.0,
95170.0,for_sale,1850000.0,,,4.99,1266442.0,Oakley,California,94561.0,,1995-03-17
22611.0,for_sale,615000.0,3.0,3.0,1.05,560125.0,Perris,California,92570.0,1690.0,2005-03-30
9097.0,for_sale,1125000.0,4.0,4.0,1.5,138422.0,Grass Valley,California,95945.0,3775.0,1999-03-12
81604.0,for_sale,588700.0,3.0,2.0,0.6,765839.0,Grants Pass,Oregon,97527.0,1551.0,2017-02-10
109986.0,for_sale,164900.0,4.0,2.0,,922803.0,Newberg,Oregon,97132.0,1800.0,
107080.0,for_sale,359990.0,4.0,2.0,0.24,802089.0,Bakersfield,California,93309.0,1800.0,2014-08-26
58612.0,for_sale,675000.0,6.0,4.0,0.09,313808.0,Tigard,Oregon,97224.0,3873.0,2011-04-29
72730.0,for_sale,959900.0,5.0,3.0,,1228423.0,Hillsboro,Oregon,97123.0,2957.0,
48232.0,for_sale,142500.0,2.0,2.0,,576729.0,Huntington Beach,California,92646.0,1350.0,
64379.0,for_sale,199000.0,3.0,2.0,,1262314.0,Coarsegold,California,93614.0,1560.0,
108305.0,for_sale,585000.0,,,0.46,1935922.0,Anacortes,Washington,98221.0,,
24186.0,for_sale,525900.0,4.0,3.0,0.23,1751440.0,Jurupa Valley,California,92509.0,1824.0,2005-09-02
104472.0,for_sale,1290000.0,2.0,1.0,0.32,1556950.0,Kamuela,Hawaii,96743.0,812.0,
15620.0,for_sale,899000.0,4.0,2.0,4.07,1082491.0,Santa Rosa,California,95401.0,1952.0,1975-08-12
15658.0,for_sale,695000.0,4.0,2.0,0.16,930561.0,Murrieta,California,92563.0,2628.0,2016-07-25
16829.0,for_sale,4350000.0,4.0,5.0,0.21,1708282.0,Redwood City,California,94062.0,3839.0,2017-09-08
63588.0,for_sale,749900.0,3.0,3.0,1.52,981115.0,Springville,California,93265.0,2930.0,2014-05-23
91486.0,for_sale,149000.0,,,0.66,1203292.0,Shaver Lake,California,93664.0,,2008-10-31
65562.0,for_sale,420000.0,2.0,2.0,0.12,1373553.0,Hemet,California,92545.0,1513.0,2020-05-26
40662.0,for_sale,287000.0,2.0,3.0,0.04,575738.0,Kingsburg,California,93631.0,1338.0,1984-11-15
23835.0,for_sale,935000.0,6.0,4.0,0.21,1068424.0,Murrieta,California,92563.0,4009.0,2017-02-27
83687.0,for_sale,949888.0,3.0,3.0,0.13,754927.0,Lathrop,California,95330.0,2286.0,
22357.0,for_sale,1395000.0,2.0,2.0,15.0,845971.0,Kihei,Hawaii,96753.0,1188.0,2020-05-01
22879.0,for_sale,489000.0,,,14.93,1856446.0,San Juan Island,Washington,98250.0,,
46298.0,for_sale,650000.0,3.0,2.0,0.22,1392684.0,Fresno,California,93704.0,1928.0,2015-05-13
109042.0,for_sale,219000.0,3.0,1.0,0.15,1711179.0,Bakersfield,California,93306.0,1040.0,2017-07-19
42677.0,for_sale,650000.0,3.0,3.0,0.26,1549001.0,Waikoloa,Hawaii,96738.0,1277.0,2004-03-22
57595.0,for_sale,719082.0,4.0,4.0,,711121.0,Roseville,California,95747.0,2704.0,
81850.0,for_sale,265000.0,3.0,2.0,1.39,479507.0,Corning,California,96022.0,1520.0,
82502.0,for_sale,549000.0,4.0,3.0,0.08,810289.0,Woodland,California,95695.0,1748.0,2021-03-22
96881.0,for_sale,499900.0,3.0,2.0,20.0,317611.0,Oroville,California,95965.0,2100.0,
46865.0,for_sale,799000.0,3.0,4.0,0.16,1329136.0,Roseville,California,95747.0,2650.0,
108394.0,for_sale,875000.0,4.0,3.0,5.55,243844.0,Williams,Oregon,97544.0,2848.0,
80095.0,for_sale,879000.0,5.0,4.0,0.08,795016.0,Watsonville,California,95076.0,2384.0,2001-05-25
19889.0,for_sale,270000.0,3.0,3.0,0.1,617921.0,Bakersfield,California,93307.0,1852.0,2006-06-20
92209.0,for_sale,1100000.0,4.0,4.0,0.07,1721482.0,Seattle,Washington,98178.0,2460.0,2019-07-10
81060.0,for_sale,1685000.0,4.0,2.0,0.24,1650857.0,Pleasanton,California,94588.0,2201.0,2022-05-12
74591.0,for_sale,79900.0,3.0,2.0,,336093.0,Tulare,California,93274.0,1344.0,
45552.0,for_sale,22000.0,,,0.5,1952281.0,Klamath Falls,Oregon,97601.0,,
16125.0,for_sale,154202.0,,,1.18,1954913.0,Oroville,California,95965.0,,2006-03-14
38874.0,for_sale,449900.0,8.0,4.0,0.39,1558297.0,Ontario,Oregon,97914.0,3200.0,2019-08-27
22726.0,for_sale,1285000.0,4.0,3.0,0.15,816500.0,Orange,California,92869.0,2839.0,1986-07-18
59839.0,for_sale,750000.0,3.0,3.0,0.08,746309.0,Davis,California,95616.0,1616.0,2014-09-30
15857.0,for_sale,395000.0,3.0,1.0,0.18,1546522.0,San Bernardino,California,92404.0,1034.0,
22056.0,for_sale,245000.0,3.0,3.0,,301284.0,Camp Sherman,Oregon,97730.0,1221.0,
48704.0,for_sale,385000.0,3.0,2.0,1.68,1434166.0,Bremerton,Washington,98312.0,1296.0,2016-09-23
16829.0,for_sale,2300000.0,3.0,2.0,4.79,1131264.0,Petaluma,California,94952.0,1760.0,2017-12-08
22128.0,for_sale,142500.0,,,4.84,1303418.0,Paradise,California,95969.0,,2013-12-04
108274.0,for_sale,489900.0,4.0,3.0,0.19,1409538.0,Vancouver,Washington,98662.0,2010.0,2016-03-11
44678.0,for_sale,649000.0,3.0,2.0,1.0,772402.0,Redmond,Washington,98053.0,1591.0,
75570.0,for_sale,469999.0,3.0,2.0,0.18,1683514.0,Hilmar,California,95324.0,1670.0,2017-08-29
101615.0,for_sale,299950.0,2.0,2.0,0.01,97647.0,Stockton,California,95207.0,1215.0,2013-07-03
24186.0,for_sale,539500.0,2.0,3.0,0.07,1340299.0,Santa Rosa,California,95401.0,1267.0,2014-05-14
55586.0,for_sale,1498000.0,4.0,3.0,0.19,1144801.0,Fremont,California,94536.0,1871.0,2022-04-29
61967.0,for_sale,1045000.0,,1.0,0.27,890133.0,San Francisco,California,94111.0,392.0,2018-05-23
95754.0,for_sale,175000.0,2.0,1.0,0.09,1034149.0,Susanville,California,96130.0,768.0,2022-04-21
53277.0,for_sale,1200000.0,1.0,1.0,4.51,366350.0,Kihei,Hawaii,96753.0,614.0,2015-11-02
89587.0,for_sale,698999.0,3.0,2.0,0.07,459472.0,Oakland,California,94601.0,1101.0,2000-09-21
24895.0,for_sale,5595500.0,,,36.47,1842231.0,Pixley,California,93256.0,,
109978.0,for_sale,32000.0,,,0.06,461861.0,Lake Elsinore,California,92530.0,,
48706.0,for_sale,325000.0,3.0,2.0,0.21,87862.0,Bonney Lake,Washington,98391.0,996.0,1979-05-08
60767.0,for_sale,1190000.0,3.0,4.0,0.26,55613.0,Lake Arrowhead,California,92352.0,2635.0,2013-09-25
15938.0,for_sale,149000.0,,,5.37,1331950.0,Concrete,Washington,98284.0,,
98140.0,for_sale,640000.0,3.0,3.0,1.8,1385276.0,Prineville,Oregon,97754.0,2080.0,2018-04-30
22611.0,for_sale,1249000.0,4.0,3.0,0.27,1753323.0,Sacramento,California,95864.0,2575.0,1998-09-30
82503.0,for_sale,560000.0,2.0,2.0,0.04,1426989.0,Pleasanton,California,94588.0,1381.0,2004-06-08
68004.0,for_sale,199000.0,,,102.0,1945598.0,Brownsville,California,95919.0,,
91318.0,for_sale,69900.0,3.0,2.0,,1013500.0,Pacific City,Oregon,97135.0,1150.0,
108340.0,for_sale,845000.0,2.0,2.0,0.18,1476724.0,Tacoma,Washington,98407.0,2159.0,2000-08-15
61785.0,for_sale,102000.0,2.0,1.0,0.25,289941.0,Milton Freewater,Oregon,97862.0,1153.0,
44671.0,for_sale,610000.0,3.0,2.0,0.14,538092.0,Manteca,California,95336.0,1481.0,2018-10-22
108337.0,for_sale,850000.0,3.0,2.0,0.61,1754217.0,Marysville,Washington,98270.0,2058.0,2006-02-24
22611.0,for_sale,1100000.0,4.0,3.0,0.1,1774512.0,Ewa Beach,Hawaii,96706.0,1922.0,2011-07-01
96881.0,for_sale,285000.0,3.0,2.0,0.84,604031.0,Oroville,California,95966.0,1008.0,2010-10-29
79077.0,for_sale,40000.0,,,0.35,1956179.0,Pahoa,Hawaii,96778.0,,
71241.0,for_sale,581000.0,3.0,3.0,0.14,682442.0,Hillsboro,Oregon,97124.0,1753.0,2021-09-21
98262.0,for_sale,549950.0,4.0,3.0,0.17,730674.0,Gresham,Oregon,97080.0,1918.0,
57436.0,for_sale,60000.0,,,0.23,306793.0,Porterville,California,93257.0,,2014-10-17
81357.0,for_sale,1500000.0,,,11.16,1880186.0,Santa Paula,California,93060.0,,2016-05-31
109986.0,for_sale,387000.0,3.0,2.0,1.02,1998814.0,Warrenton,Oregon,97146.0,1297.0,
22395.0,for_sale,1000000.0,,,19.1,1931257.0,Cherry Valley,California,92223.0,,
8540.0,for_sale,297500.0,2.0,2.0,0.11,306127.0,Woodburn,Oregon,97071.0,997.0,2014-08-11
83151.0,for_sale,1150000.0,3.0,3.0,0.73,621519.0,Snohomish,Washington,98296.0,2224.0,2015-09-09
44679.0,for_sale,1500000.0,6.0,3.0,1.0,492702.0,Bothell,Washington,98012.0,3238.0,2002-05-31
65903.0,for_sale,599000.0,3.0,3.0,0.06,1780960.0,Portland,Oregon,97213.0,1770.0,2021-05-13
24186.0,for_sale,629000.0,3.0,3.0,0.06,1588908.0,Cotati,California,94931.0,1250.0,2014-01-07
22779.0,for_sale,849000.0,4.0,3.0,0.31,44904.0,Roseville,California,95747.0,2413.0,1998-09-22
40927.0,for_sale,275000.0,2.0,2.0,3.0,1785069.0,Ocean View,Hawaii,96737.0,1130.0,
37181.0,for_sale,2265000.0,,,12.12,1428541.0,Bremerton,Washington,98312.0,,
10400.0,for_sale,460000.0,1.0,1.0,,1761480.0,San Jose,California,95111.0,724.0,2022-04-27
33728.0,for_sale,350000.0,3.0,2.0,0.18,403838.0,Clovis,California,93611.0,1275.0,2019-03-01
42516.0,for_sale,690000.0,4.0,4.0,0.05,1579574.0,Eastvale,California,92880.0,1947.0,
8011.0,for_sale,825000.0,3.0,2.0,2.18,792264.0,Honolulu,Hawaii,96826.0,1472.0,2021-02-11
103567.0,for_sale,839900.0,4.0,3.0,0.11,1657258.0,Portland,Oregon,97217.0,2400.0,2019-03-21
57604.0,for_sale,164900.0,,,,1843676.0,McMinnville,Oregon,97128.0,,
22611.0,for_sale,838000.0,3.0,2.0,0.13,714783.0,Hayward,California,94545.0,1215.0,2015-02-18
40105.0,for_sale,839900.0,4.0,4.0,0.11,1427094.0,Vacaville,California,95687.0,2739.0,2019-06-28
102024.0,for_sale,688000.0,2.0,3.0,0.14,859189.0,Kaunakakai,Hawaii,96748.0,1188.0,2008-04-10
100615.0,for_sale,944950.0,5.0,5.0,0.19,489190.0,Roseville,California,95747.0,3640.0,2016-08-26
42652.0,for_sale,1788000.0,6.0,4.0,0.11,1678947.0,Honolulu,Hawaii,96816.0,3732.0,1996-04-04
68098.0,for_sale,310000.0,3.0,2.0,0.19,692020.0,Porterville,California,93257.0,1595.0,2021-09-10
23592.0,for_sale,799000.0,3.0,2.0,0.09,1828987.0,Wailuku,Hawaii,96793.0,1111.0,2003-10-22
76095.0,for_sale,445000.0,1.0,1.0,,153393.0,Portland,Oregon,97209.0,981.0,
90671.0,for_sale,1198000.0,4.0,2.0,0.22,1216358.0,Martinez,California,94553.0,1937.0,2022-05-04
52747.0,for_sale,2400000.0,10.0,5.0,3.05,1739716.0,Waianae,Hawaii,96792.0,2064.0,
74775.0,for_sale,850000.0,4.0,3.0,0.69,1270822.0,Norco,California,92860.0,2448.0,2013-09-18
78539.0,for_sale,460000.0,3.0,3.0,0.17,735012.0,Gresham,Oregon,97030.0,1872.0,1996-01-08
35335.0,for_sale,1925000.0,8.0,,0.18,1554507.0,San Jose,California,95117.0,4129.0,1975-05-30
101360.0,for_sale,139900.0,,,1.05,446388.0,La Pine,Oregon,97739.0,,1996-10-17
22153.0,for_sale,72900.0,,,0.51,1898982.0,Florence,Oregon,97439.0,,
70369.0,for_sale,675000.0,3.0,2.0,0.23,1511777.0,Kamuela,Hawaii,96743.0,1776.0,2001-03-23
50398.0,for_sale,695000.0,3.0,2.0,5.0,1291499.0,White City,Oregon,97503.0,1704.0,1980-09-09
4213.0,for_sale,929000.0,6.0,4.0,0.11,1413350.0,American Canyon,California,94503.0,3696.0,2021-03-16
10783.0,for_sale,475000.0,,,1.17,1158217.0,Eugene,Oregon,97405.0,,1994-12-27
57595.0,ready_to_build,889950.0,4.0,,,912566.0,Covington,Washington,98042.0,2438.0,
109978.0,for_sale,849950.0,3.0,2.0,0.02,1237321.0,Pleasanton,California,94566.0,1280.0,2018-08-10
41473.0,for_sale,1100000.0,1.0,1.0,,422071.0,Honolulu,Hawaii,96814.0,881.0,2016-08-02
13390.0,for_sale,349900.0,2.0,1.0,0.12,431191.0,Astoria,Oregon,97103.0,874.0,2014-06-10
50382.0,for_sale,399500.0,,,0.54,1607033.0,Kent,Washington,98030.0,,
41456.0,for_sale,430000.0,3.0,3.0,0.15,1826931.0,Salem,Oregon,97301.0,1730.0,2013-12-30
22611.0,for_sale,575000.0,1.0,1.0,,1391050.0,Honolulu,Hawaii,96813.0,630.0,2018-09-26
47547.0,for_sale,1999950.0,2.0,2.0,28.67,472270.0,Morgan Hill,California,95037.0,1225.0,2022-05-02
54745.0,for_sale,1199000.0,4.0,2.0,1.5,1417151.0,Tracy,California,95304.0,2936.0,1994-02-15
102539.0,for_sale,150000.0,,,20.0,1291420.0,Mariposa,California,95338.0,,
91900.0,for_sale,1450000.0,7.0,4.0,0.16,327182.0,San Jose,California,95122.0,2740.0,2012-12-20
110027.0,for_sale,560000.0,5.0,3.0,0.17,1687981.0,Arlington,Washington,98223.0,2000.0,2016-07-12
35346.0,for_sale,199000.0,,,0.45,1842165.0,Palmdale,California,93550.0,,2020-01-29
83647.0,for_sale,779000.0,4.0,3.0,0.23,554233.0,Portland,Oregon,97229.0,2341.0,
110055.0,for_sale,825000.0,4.0,2.0,0.46,516650.0,Norco,California,92860.0,1978.0,2020-02-14
17997.0,for_sale,139900.0,,,0.46,1841173.0,Yigo,Guam,96929.0,,
104132.0,for_sale,1450000.0,6.0,6.0,0.13,1351899.0,San Jose,California,95110.0,2200.0,2018-11-20
59782.0,for_sale,329000.0,2.0,1.0,0.17,147639.0,San Miguel,California,93451.0,850.0,2004-12-21
76096.0,for_sale,1225000.0,4.0,3.0,15.13,494727.0,Bend,Oregon,97707.0,2444.0,2019-07-23
108378.0,for_sale,775000.0,3.0,2.0,0.22,896943.0,Renton,Washington,98056.0,1300.0,2019-02-11
22611.0,for_sale,1789888.0,14.0,,0.17,1511716.0,Gilroy,California,95020.0,4168.0,2014-10-30
53016.0,for_sale,739888.0,3.0,3.0,0.13,1825925.0,Elk Grove,California,95757.0,2301.0,2010-06-14
106520.0,for_sale,149900.0,3.0,2.0,,274884.0,Oxnard,California,93036.0,1152.0,
28319.0,for_sale,1200000.0,,,3.73,1353763.0,Orinda,California,94563.0,,2012-07-26
81373.0,for_sale,699000.0,3.0,2.0,0.17,1747355.0,Woodland,California,95695.0,2097.0,2019-07-09
20658.0,for_sale,1395000.0,4.0,4.0,0.21,589733.0,Santa Rosa,California,95403.0,2726.0,2015-10-06
81359.0,for_sale,575000.0,3.0,2.0,0.07,751998.0,Antioch,California,94509.0,1124.0,1979-08-21
4213.0,for_sale,1250000.0,4.0,3.0,0.1,1634118.0,Gilroy,California,95020.0,2754.0,2022-05-03
10305.0,for_sale,15000.0,,,2.4,303387.0,Pahrump,Nevada,89060.0,,
92209.0,for_sale,1030000.0,3.0,2.0,0.15,1149895.0,Seattle,Washington,98107.0,1400.0,2017-03-21
52956.0,for_sale,399999.0,3.0,2.0,0.16,1457069.0,Vancouver,Washington,98661.0,1088.0,2016-01-08
52567.0,for_sale,590000.0,,,3.69,1922363.0,Newport,Oregon,97365.0,,
108382.0,for_sale,198000.0,,,0.16,1919945.0,Manzanita,Oregon,97130.0,,
9505.0,for_sale,725000.0,4.0,3.0,0.25,1814175.0,Bandon,Oregon,97411.0,2349.0,2016-04-06
109987.0,for_sale,409000.0,3.0,2.0,0.27,393810.0,Grants Pass,Oregon,97527.0,1480.0,2009-07-22
16829.0,for_sale,449000.0,2.0,1.0,0.15,950672.0,Lynden,Washington,98264.0,894.0,2009-11-25
22273.0,for_sale,879000.0,3.0,4.0,0.36,135282.0,Nevada City,California,95959.0,2070.0,2016-10-28
67508.0,for_sale,425000.0,3.0,3.0,,8933.0,Honolulu,Hawaii,96825.0,1998.0,2021-12-03
91258.0,for_sale,599999.0,4.0,2.0,0.19,1559922.0,Galt,California,95632.0,1942.0,2017-11-09
53128.0,for_sale,829900.0,3.0,2.0,2.51,1050371.0,Acton,California,93510.0,1980.0,2020-11-20
82401.0,for_sale,529550.0,4.0,3.0,,965802.0,Cornelius,Oregon,97113.0,2118.0,
41872.0,for_sale,559000.0,2.0,3.0,0.3,499058.0,Mount Vernon,Washington,98273.0,2088.0,2001-06-29
15550.0,for_sale,799900.0,3.0,2.0,1.8,680017.0,Grass Valley,California,95949.0,2250.0,
16709.0,for_sale,2999000.0,6.0,5.0,0.34,1814690.0,San Ramon,California,94582.0,4079.0,2002-11-21
24612.0,for_sale,39000.0,,,0.6,1000131.0,Mitchell,Oregon,97750.0,,
19649.0,for_sale,400000.0,,,5.28,1984868.0,Mangilao,Guam,96913.0,,
98977.0,for_sale,475000.0,2.0,2.0,19.0,1013524.0,Willamina,Oregon,97396.0,1248.0,
59711.0,for_sale,475000.0,3.0,3.0,0.09,1739671.0,Waianae,Hawaii,96792.0,1359.0,2016-05-06
78876.0,for_sale,500000.0,2.0,2.0,,1602544.0,Seattle,Washington,98103.0,1340.0,2016-04-27
11195.0,for_sale,539900.0,4.0,3.0,1.04,1210835.0,Coarsegold,California,93614.0,2095.0,
56670.0,for_sale,450000.0,3.0,3.0,0.28,1367602.0,Fortuna,California,95540.0,2280.0,
22199.0,for_sale,500000.0,2.0,1.0,5.0,1755849.0,Grants Pass,Oregon,97527.0,1120.0,2020-09-24
16829.0,for_sale,597700.0,2.0,3.0,,891480.0,Hercules,California,94547.0,1220.0,2008-05-23
16829.0,for_sale,949000.0,3.0,2.0,0.12,1682911.0,Oakland,California,94610.0,1960.0,
15995.0,for_sale,449999.0,3.0,2.0,0.17,1638295.0,Hemet,California,92544.0,1649.0,2020-09-28
15805.0,for_sale,350000.0,2.0,2.0,0.15,23786.0,Bakersfield,California,93311.0,1448.0,2016-12-30
14053.0,for_sale,470000.0,3.0,2.0,0.14,1422520.0,Fresno,California,93722.0,2000.0,2000-11-14
10710.0,for_sale,549000.0,4.0,2.0,0.28,924825.0,Tulare,California,93274.0,2138.0,2011-06-20
69095.0,for_sale,599900.0,3.0,2.0,0.21,527443.0,Arnold,California,95223.0,1728.0,2011-01-04
90645.0,for_sale,2299000.0,5.0,,0.17,317996.0,Menlo Park,California,94025.0,1995.0,2022-05-06
79350.0,for_sale,30000.0,,,2.5,701.0,Caliente,California,93518.0,,
71777.0,for_sale,305000.0,2.0,1.0,0.14,1635490.0,Coos Bay,Oregon,97420.0,962.0,2020-02-28
72938.0,for_sale,144900.0,3.0,2.0,,227021.0,Sunnyvale,California,94089.0,1344.0,2022-04-29
10676.0,for_sale,540000.0,3.0,3.0,0.13,826768.0,Palmdale,California,93551.0,1847.0,2017-03-02
6833.0,for_sale,675000.0,3.0,2.0,0.17,552739.0,Tracy,California,95376.0,1628.0,2020-08-14
676.0,for_sale,60000.0,,,0.5,1509399.0,Paradise,California,95969.0,,1998-03-06
22413.0,for_sale,7500.0,,,0.26,1898751.0,California City,California,93505.0,,
82077.0,for_sale,999999.0,2.0,3.0,3.36,226225.0,Alameda,California,94501.0,2083.0,
53865.0,for_sale,675000.0,,,0.29,1199480.0,The Sea Ranch,California,95497.0,,2021-03-30
16125.0,for_sale,1249000.0,4.0,5.0,158.0,637295.0,Le Grand,California,95333.0,6409.0,
23592.0,for_sale,2700000.0,4.0,4.0,0.17,1722584.0,Palo Alto,California,94301.0,1650.0,2022-03-03
15592.0,for_sale,625000.0,4.0,3.0,0.2,1179317.0,Lancaster,California,93536.0,2843.0,2019-06-13
16829.0,for_sale,625000.0,2.0,3.0,,991730.0,Pleasant Hill,California,94523.0,1121.0,2019-12-13
16829.0,for_sale,1675000.0,4.0,3.0,0.28,155212.0,Dublin,California,94568.0,2052.0,2022-04-27
92209.0,for_sale,798950.0,4.0,4.0,0.09,1101748.0,Federal Way,Washington,98003.0,3395.0,2017-04-11
5074.0,for_sale,405000.0,3.0,2.0,0.23,1388090.0,Bakersfield,California,93308.0,10018.0,2003-03-17
91392.0,for_sale,350000.0,,,6.29,1939454.0,Oroville,California,95966.0,,2005-07-27
109950.0,for_sale,460000.0,3.0,2.0,0.13,571996.0,Sandy,Oregon,97055.0,1638.0,2017-06-20
58781.0,for_sale,950000.0,4.0,3.0,0.12,788765.0,Honolulu,Hawaii,96816.0,1704.0,
35440.0,for_sale,15900.0,,,2.1,1997302.0,Bonanza,Oregon,97623.0,,
53016.0,for_sale,550000.0,3.0,3.0,0.17,218516.0,Tacoma,Washington,98405.0,2449.0,2020-04-23
24210.0,for_sale,1240000.0,2.0,2.0,,1452440.0,Honolulu,Hawaii,96813.0,1125.0,2017-06-09
61841.0,for_sale,85000.0,,,0.99,434754.0,La Pine,Oregon,97739.0,,2006-09-07
72697.0,for_sale,368993.0,4.0,2.0,0.12,736970.0,Hermiston,Oregon,97838.0,1701.0,
52567.0,for_sale,379000.0,5.0,2.0,0.14,507177.0,Albany,Oregon,97322.0,1842.0,2015-05-12
75762.0,for_sale,899900.0,2.0,3.0,,1427897.0,Irvine,California,92620.0,1030.0,2014-03-19
82401.0,for_sale,715697.0,4.0,3.0,,492864.0,Happy Valley,Oregon,97086.0,2628.0,
29119.0,for_sale,325000.0,3.0,2.0,0.16,621883.0,Porterville,California,93257.0,1400.0,2016-07-25
82688.0,for_sale,1088000.0,3.0,2.0,0.04,1326503.0,Seattle,Washington,98105.0,1456.0,2018-06-29
31856.0,for_sale,200000.0,,,2.0,1979646.0,Springfield,Oregon,97478.0,,
62597.0,for_sale,2300000.0,2.0,2.0,5.01,118041.0,Lahaina,Hawaii,96761.0,1214.0,2007-09-24
76364.0,for_sale,200000.0,1.0,1.0,0.14,532751.0,Lake Elsinore,California,92532.0,880.0,1997-10-14
52372.0,for_sale,16995000.0,5.0,3.0,0.54,1232465.0,Kihei,Hawaii,96753.0,3661.0,
95192.0,for_sale,124900.0,3.0,2.0,,1611580.0,Sacramento,California,95842.0,1440.0,
16829.0,for_sale,1650000.0,4.0,3.0,0.14,464245.0,Kenmore,Washington,98028.0,3330.0,2019-12-23
30160.0,for_sale,509000.0,3.0,2.0,1.25,1562855.0,Mountain Center,California,92561.0,2012.0,
108357.0,for_sale,385000.0,,,0.25,1858742.0,Blaine,Washington,98230.0,,
110055.0,for_sale,379900.0,3.0,2.0,0.17,158346.0,Atwater,California,95301.0,1592.0,2022-04-22
54823.0,for_sale,461000.0,3.0,1.0,0.2,1298693.0,Aloha,Oregon,97078.0,945.0,2021-11-09
109987.0,for_sale,1699000.0,3.0,4.0,0.17,1302087.0,Lincoln City,Oregon,97367.0,2574.0,
76073.0,for_sale,380000.0,2.0,1.0,0.16,1115480.0,Palmdale,California,93550.0,800.0,2018-04-05
109978.0,for_sale,765000.0,4.0,4.0,0.24,598892.0,Sacramento,California,95831.0,2715.0,2013-09-10
97265.0,for_sale,675000.0,3.0,2.0,0.48,1406528.0,Bend,Oregon,97707.0,1754.0,2016-11-04
58901.0,for_sale,749900.0,5.0,4.0,19.54,721893.0,Prather,California,93651.0,2928.0,2019-09-24
53016.0,for_sale,550000.0,3.0,2.0,0.12,691142.0,Pittsburg,California,94565.0,1563.0,2022-05-02
299.0,for_sale,3798000.0,9.0,4.0,0.36,1118738.0,Redwood City,California,94062.0,5181.0,
51376.0,ready_to_build,776950.0,3.0,,,873293.0,Auburn,Washington,98001.0,2189.0,
22198.0,for_sale,2179000.0,,,17.9,1170643.0,Rio Dell,California,95562.0,,
56606.0,for_sale,25000.0,,,19.48,1844904.0,California City,California,93505.0,,
73203.0,for_sale,120000.0,,,0.38,453983.0,Camano Island,Washington,98282.0,,
68273.0,for_sale,519854.0,4.0,2.0,,1382391.0,Springfield,Oregon,97478.0,1979.0,
81352.0,for_sale,359000.0,3.0,2.0,0.2,566873.0,Hidden Valley Lake,California,95467.0,1618.0,2013-09-30
78539.0,for_sale,799500.0,2.0,2.0,2.0,1526664.0,Aloha,Oregon,97078.0,3104.0,2002-12-18
67708.0,for_sale,299000.0,,,2.11,1131029.0,Santa Rosa,California,95403.0,,
11306.0,for_sale,58000.0,1.0,1.0,,1248182.0,Hemet,California,92544.0,624.0,
32885.0,for_sale,209900.0,2.0,2.0,0.05,1306430.0,Fresno,California,93727.0,1444.0,
98140.0,for_sale,35000.0,,,5.0,1390.0,Prineville,Oregon,97754.0,,
83686.0,for_sale,425000.0,3.0,3.0,0.3,958017.0,Stayton,Oregon,97383.0,1541.0,2010-09-17
25862.0,for_sale,521995.0,4.0,3.0,,1069520.0,Gresham,Oregon,97080.0,1880.0,
29470.0,for_sale,1499000.0,3.0,2.0,0.28,1572215.0,Walnut Creek,California,94596.0,1910.0,1997-07-25
22063.0,for_sale,690000.0,3.0,3.0,0.36,953922.0,Bend,Oregon,97701.0,1805.0,2015-11-13
15944.0,for_sale,515000.0,2.0,2.0,,1200871.0,Seattle,Washington,98116.0,970.0,2015-01-30
3300.0,for_sale,1370000.0,3.0,3.0,0.06,201522.0,Irvine,California,92620.0,1654.0,2019-06-04
72730.0,for_sale,514900.0,3.0,3.0,,1393460.0,Estacada,Oregon,97023.0,1657.0,
5229.0,for_sale,350000.0,3.0,3.0,0.19,1292050.0,Fresno,California,93726.0,1556.0,2017-03-24
69365.0,for_sale,499000.0,3.0,3.0,2.1,777022.0,Nice,California,95464.0,2222.0,
43106.0,for_sale,770000.0,2.0,1.0,,1675368.0,Honolulu,Hawaii,96813.0,758.0,2015-07-01
22113.0,for_sale,1499000.0,2.0,2.0,1.22,678917.0,Napa,California,94558.0,2274.0,
16279.0,for_sale,459000.0,4.0,2.0,1.29,627677.0,Tuolumne,California,95379.0,2250.0,2006-11-22
81352.0,for_sale,285000.0,3.0,2.0,2.5,226445.0,Montague,California,96064.0,1728.0,2006-05-31
22611.0,for_sale,2197000.0,4.0,5.0,1.2,828948.0,Meadow Vista,California,95722.0,4195.0,2007-08-21
92902.0,for_sale,2975000.0,4.0,2.0,0.32,257281.0,Santa Barbara,California,93108.0,1336.0,2008-05-28
22113.0,for_sale,2395000.0,3.0,3.0,0.28,437155.0,Napa,California,94558.0,3407.0,2017-07-31
22043.0,for_sale,1300000.0,,,9.0,1839293.0,Hemet,California,92544.0,,
